,dhi,dirhi,pressure,temp_air,v_wind,z0
2010-01-01 00:00:00+01:00,0.0,0.0,98405.7,267566,7.80697,0.15
2010-01-01 01:00:00+01:00,0.0,0.0,98382.7,267546,7.86199,0.15
2010-01-01 02:00:00+01:00,0.0,0.0,98362.9,267537,8.59899,0.15
2010-01-01 03:00:00+01:00,0.0,0.0,98340.9,267.56,7.89466,0.15
2010-01-01 04:00:00+01:00,0.0,0.0,98336.8,267608,7.57084,0.15
2010-01-01 05:00:00+01:00,1.22362e-08,0.0,98334.2,267547,7.51286,0.15
2010-01-01 06:00:00+01:00,2.94276e-07,0.0,98324.6,267516,7.73709,0.15
2010-01-01 07:00:00+01:00,0.135075,3.74371e-31,98345.1,267456,8.22162,0.15
2010-01-01 08:00:00+01:00,5288,9.18142e-05,98394.9,267452,7.76631,0.15
2010-01-01 09:00:00+01:00,54.4989,0.0206812,98446.6,267.6,7.74199,0.15
2010-01-01 10:00:00+01:00,105473,0.600108,98486.0,267884,7.94384,0.15
2010-01-01 11:00:00+01:00,141815,4.10906,98568.0,268193,7.75816,0.15
2010-01-01 12:00:00+01:00,148124,3.08351,98609.2,268455,8.36008,0.15
2010-01-01 13:00:00+01:00,127909,2.25791,98716.8,268533,7.95331,0.15
2010-01-01 14:00:00+01:00,81299,0.196245,98834.5,268484,7.98204,0.15
2010-01-01 15:00:00+01:00,26877,7.91127e-07,98911.4,268352,7.82334,0.15
2010-01-01 16:00:00+01:00,3.55274e-07,0.0,98999.0,268147,7.75725,0.15
2010-01-01 17:00:00+01:00,3.76541e-07,0.0,99083.0,268.07,6.54744,0.15
2010-01-01 18:00:00+01:00,3.85331e-07,0.0,99166.6,267903,6.37008,0.15
2010-01-01 19:00:00+01:00,3.72127e-07,0.0,99249.6,267749,6.53155,0.15
2010-01-01 20:00:00+01:00,0.0,0.0,99299.1,267377,6.72756,0.15
2010-01-01 21:00:00+01:00,0.0,0.0,99355.0,266924,6.59175,0.15
2010-01-01 22:00:00+01:00,0.0,0.0,99414.6,266453,7.05387,0.15
2010-01-01 23:00:00+01:00,0.0,0.0,99489.6,266027,6.29468,0.15
2010-01-02 00:00:00+01:00,0.0,0.0,99571.5,265721,6.40391,0.15
2010-01-02 01:00:00+01:00,0.0,0.0,99650.6,265473,6.43341,0.15
2010-01-02 02:00:00+01:00,0.0,0.0,99725.8,265.1,6.60452,0.15
2010-01-02 03:00:00+01:00,0.0,0.0,99808.4,264479,6.15885,0.15
2010-01-02 04:00:00+01:00,0.0,0.0,99902.3,263741,6.21895,0.15
2010-01-02 05:00:00+01:00,1.80514e-08,0.0,99984.0,262878,6.01095,0.15
2010-01-02 06:00:00+01:00,4.33596e-07,0.0,100051.0,262357,4.99002,0.15
2010-01-02 07:00:00+01:00,0.186836,2.18191e-12,100127.0,261829,5.54831,0.15
2010-01-02 08:00:00+01:00,6.92064,0.306338,100213.0,261.4,5.62467,0.15
2010-01-02 09:00:00+01:00,64.5092,8.97566,100301.0,261621,5.44291,0.15
2010-01-02 10:00:00+01:00,100586,48.1678,100361.0,261894,5.25491,0.15
2010-01-02 11:00:00+01:00,111845,91.2637,100411.0,262134,5.13207,0.15
2010-01-02 12:00:00+01:00,112135,102664,100456.0,262336,4.89496,0.15
2010-01-02 13:00:00+01:00,99.9588,82502,100502.0,262354,4.85002,0.15
2010-01-02 14:00:00+01:00,72.7403,42.7024,100544.0,262035,4.31912,0.15
2010-01-02 15:00:00+01:00,32.1374,5.35555,100588.0,261647,4.00037,0.15
2010-01-02 16:00:00+01:00,4.60226e-07,0.0,100623.0,261412,4.22926,0.15
2010-01-02 17:00:00+01:00,4.31237e-07,0.0,100659.0,261867,5.28697,0.15
2010-01-02 18:00:00+01:00,4.48085e-07,0.0,100681.0,262056,4.81407,0.15
2010-01-02 19:00:00+01:00,4.30852e-07,0.0,100680.0,262084,5.15317,0.15
2010-01-02 20:00:00+01:00,0.0,0.0,100665.0,262066,5.27922,0.15
2010-01-02 21:00:00+01:00,0.0,0.0,100666.0,262999,5.96869,0.15
2010-01-02 22:00:00+01:00,0.0,0.0,100671.0,263835,5.11343,0.15
2010-01-02 23:00:00+01:00,0.0,0.0,100673.0,264639,5.38159,0.15
2010-01-03 00:00:00+01:00,0.0,0.0,100667.0,265.33,5.38818,0.15
2010-01-03 01:00:00+01:00,0.0,0.0,100665.0,265989,5.49373,0.15
2010-01-03 02:00:00+01:00,0.0,0.0,100680.0,266376,5.34149,0.15
2010-01-03 03:00:00+01:00,0.0,0.0,100679.0,266646,5.05612,0.15
2010-01-03 04:00:00+01:00,0.0,0.0,100674.0,266871,4.96815,0.15
2010-01-03 05:00:00+01:00,1.60631e-08,0.0,100665.0,267018,4.45363,0.15
2010-01-03 06:00:00+01:00,3.85273e-07,0.0,100661.0,267221,4.76063,0.15
2010-01-03 07:00:00+01:00,0.165966,2.30312e-14,100659.0,267344,5.01815,0.15
2010-01-03 08:00:00+01:00,6.25974,0.00441249,100658.0,267477,4.82792,0.15
2010-01-03 09:00:00+01:00,60.9651,0.274703,100660.0,268012,5.06804,0.15
2010-01-03 10:00:00+01:00,116362,4.35594,100694.0,268413,5.74156,0.15
2010-01-03 11:00:00+01:00,150592,8.73788,100735.0,268505,5.8803,0.15
2010-01-03 12:00:00+01:00,154858,4.2911,100768.0,268376,6.56013,0.15
2010-01-03 13:00:00+01:00,132519,2.2575,100796.0,268182,5.42,0.15
2010-01-03 14:00:00+01:00,89.6368,2.39463,100837.0,267709,5.39225,0.15
2010-01-03 15:00:00+01:00,34.4499,1.13337,100866.0,266.32,5.01119,0.15
2010-01-03 16:00:00+01:00,4.57839e-07,0.0,100887.0,264759,4.38988,0.15
2010-01-03 17:00:00+01:00,4.65468e-07,0.0,100918.0,263626,5.16444,0.15
2010-01-03 18:00:00+01:00,4.68781e-07,0.0,100952.0,262681,5.20325,0.15
2010-01-03 19:00:00+01:00,4.51224e-07,0.0,100985.0,261.97,4.32235,0.15
2010-01-03 20:00:00+01:00,0.0,0.0,100994.0,261251,4.76341,0.15
2010-01-03 21:00:00+01:00,0.0,0.0,101000.0,260825,4.09454,0.15
2010-01-03 22:00:00+01:00,0.0,0.0,101008.0,260435,3.71908,0.15
2010-01-03 23:00:00+01:00,0.0,0.0,101029.0,260129,4.38863,0.15
2010-01-04 00:00:00+01:00,0.0,0.0,101045.0,259839,3.8553,0.15
2010-01-04 01:00:00+01:00,0.0,0.0,101052.0,259568,4.00899,0.15
2010-01-04 02:00:00+01:00,0.0,0.0,101037.0,259367,3.51043,0.15
2010-01-04 03:00:00+01:00,0.0,0.0,100998.0,259.28,3.74342,0.15
2010-01-04 04:00:00+01:00,0.0,0.0,100954.0,259125,3.55461,0.15
2010-01-04 05:00:00+01:00,1.9779e-08,0.0,100920.0,259058,3.23526,0.15
2010-01-04 06:00:00+01:00,4.74697e-07,0.0,100881.0,258969,3.705706,0.15
2010-01-04 07:00:00+01:00,0.207992,0.000234679,100838.0,258522,3.391859,0.15
2010-01-04 08:00:00+01:00,6.89987,1.0772,100787.0,258455,3.296228,0.15
2010-01-04 09:00:00+01:00,52027,27.8733,100757.0,258837,2.955409,0.15
2010-01-04 10:00:00+01:00,81.2528,78.9422,100724.0,259573,3.622847,0.15
2010-01-04 11:00:00+01:00,96.7422,116558,100683.0,260284,3.703273,0.15
2010-01-04 12:00:00+01:00,99816,124908,100647.0,260807,3.010706,0.15
2010-01-04 13:00:00+01:00,90.6655,101189,100616.0,260972,2.901911,0.15
2010-01-04 14:00:00+01:00,68575,54.0398,100589.0,260717,3.415802,0.15
2010-01-04 15:00:00+01:00,32.4675,8.47714,100554.0,260205,2.835682,0.15
2010-01-04 16:00:00+01:00,4.75125e-07,0.0,100512.0,259711,3.782206,0.15
2010-01-04 17:00:00+01:00,4.74883e-07,0.0,100467.0,259411,2.945188,0.15
2010-01-04 18:00:00+01:00,4.7455e-07,0.0,100431.0,259289,2.733484,0.15
2010-01-04 19:00:00+01:00,4.5447e-07,0.0,100399.0,259199,3.297645,0.15
2010-01-04 20:00:00+01:00,0.0,0.0,100364.0,259193,2.860887,0.15
2010-01-04 21:00:00+01:00,0.0,0.0,100326.0,259121,2.519493,0.15
2010-01-04 22:00:00+01:00,0.0,0.0,100291.0,259.13,3.564469,0.15
2010-01-04 23:00:00+01:00,0.0,0.0,100256.0,259179,3.89613,0.15
2010-01-05 00:00:00+01:00,0.0,0.0,100220.0,259304,4.44263,0.15
2010-01-05 01:00:00+01:00,0.0,0.0,100181.0,259485,4.22889,0.15
2010-01-05 02:00:00+01:00,0.0,0.0,100140.0,260118,4.16231,0.15
2010-01-05 03:00:00+01:00,0.0,0.0,100091.0,259.86,3.99019,0.15
2010-01-05 04:00:00+01:00,0.0,0.0,100042.0,259689,4.20271,0.15
2010-01-05 05:00:00+01:00,1.9737e-08,0.0,99998.2,259514,3.91734,0.15
2010-01-05 06:00:00+01:00,4.73687e-07,0.0,99948.1,259379,3.421272,0.15
2010-01-05 07:00:00+01:00,0.220604,0.000325152,99886.7,259127,3.31976,0.15
2010-01-05 08:00:00+01:00,7.20507,1.08964,99818.8,258831,3.58298,0.15
2010-01-05 09:00:00+01:00,52.3945,28.1345,99756.1,259281,4.11233,0.15
2010-01-05 10:00:00+01:00,81.7178,79.5081,99696.6,259857,4.33909,0.15
2010-01-05 11:00:00+01:00,97.2652,117531,99642.5,260446,4.04126,0.15
2010-01-05 12:00:00+01:00,100409,126222,99582.7,260892,3.94238,0.15
2010-01-05 13:00:00+01:00,91.4228,102699,99521.3,261085,3.51889,0.15
2010-01-05 14:00:00+01:00,69.5141,55.4444,99471.2,260761,4.39001,0.15
2010-01-05 15:00:00+01:00,33.4851,9.14838,99432.7,260178,3.79222,0.15
2010-01-05 16:00:00+01:00,4.75447e-07,0.0,99403.5,259575,4.35032,0.15
2010-01-05 17:00:00+01:00,4.75047e-07,0.0,99363.6,259182,4.82863,0.15
2010-01-05 18:00:00+01:00,4.74351e-07,0.0,99323.1,258892,3.8618,0.15
2010-01-05 19:00:00+01:00,4.53602e-07,0.0,99287.1,258738,4.45202,0.15
2010-01-05 20:00:00+01:00,0.0,0.0,99238.3,258627,4.00284,0.15
2010-01-05 21:00:00+01:00,0.0,0.0,99190.8,258541,4.41528,0.15
2010-01-05 22:00:00+01:00,0.0,0.0,99160.1,258525,4.22158,0.15
2010-01-05 23:00:00+01:00,0.0,0.0,99141.2,258582,3.62291,0.15
2010-01-06 00:00:00+01:00,0.0,0.0,99130.9,258814,3.45376,0.15
2010-01-06 01:00:00+01:00,0.0,0.0,99127.4,259151,3.46974,0.15
2010-01-06 02:00:00+01:00,0.0,0.0,99128.5,260.33,3.69662,0.15
2010-01-06 03:00:00+01:00,0.0,0.0,99105.7,260224,4.32882,0.15
2010-01-06 04:00:00+01:00,0.0,0.0,99078.1,260.38,3.88977,0.15
2010-01-06 05:00:00+01:00,1.80833e-08,0.0,99053.5,260656,3.51668,0.15
2010-01-06 06:00:00+01:00,4.33788e-07,0.0,99026.5,260866,3.69679,0.15
2010-01-06 07:00:00+01:00,0.213184,1.21182e-13,99013.7,261114,3.4855,0.15
2010-01-06 08:00:00+01:00,7.37859,0.00463027,99011.7,261399,4.07923,0.15
2010-01-06 09:00:00+01:00,61.7251,0.212613,99009.9,262229,4.61701,0.15
2010-01-06 10:00:00+01:00,116454,3.31052,99006.6,263147,4.50222,0.15
2010-01-06 11:00:00+01:00,150452,20801,99010.4,264195,4.30356,0.15
2010-01-06 12:00:00+01:00,159208,18.7228,99021.0,264.79,4.62786,0.15
2010-01-06 13:00:00+01:00,139715,10.2551,99024.8,265364,4.83025,0.15
2010-01-06 14:00:00+01:00,93.3983,1.8888,99031.5,265544,4.3379,0.15
2010-01-06 15:00:00+01:00,36.0277,0.00992476,99059.4,265247,4.36743,0.15
2010-01-06 16:00:00+01:00,4.1217e-07,0.0,99097.8,264817,3.98535,0.15
2010-01-06 17:00:00+01:00,3.90329e-07,0.0,99133.4,264694,3.83984,0.15
2010-01-06 18:00:00+01:00,3.91603e-07,0.0,99161.0,264494,4031,0.15
2010-01-06 19:00:00+01:00,3.89214e-07,0.0,99187.2,264306,4.78418,0.15
2010-01-06 20:00:00+01:00,0.0,0.0,99211.3,264.03,4.21012,0.15
2010-01-06 21:00:00+01:00,0.0,0.0,99242.4,263832,3.97892,0.15
2010-01-06 22:00:00+01:00,0.0,0.0,99275.1,263796,3.99373,0.15
2010-01-06 23:00:00+01:00,0.0,0.0,99323.4,263367,5.01994,0.15
2010-01-07 00:00:00+01:00,0.0,0.0,99375.6,263099,4.17784,0.15
2010-01-07 01:00:00+01:00,0.0,0.0,99430.9,262942,4.18784,0.15
2010-01-07 02:00:00+01:00,0.0,0.0,99490.4,262.75,4.91643,0.15
2010-01-07 03:00:00+01:00,0.0,0.0,99552.1,262971,4.69974,0.15
2010-01-07 04:00:00+01:00,0.0,0.0,99597.5,262983,4.26034,0.15
2010-01-07 05:00:00+01:00,1.85656e-08,0.0,99622.7,262937,5.01834,0.15
2010-01-07 06:00:00+01:00,4.45614e-07,0.0,99639.7,262601,5.2739,0.15
2010-01-07 07:00:00+01:00,0.241504,1.30285e-07,99656.9,262337,4.74636,0.15
2010-01-07 08:00:00+01:00,8.10616,0.451745,99683.7,262039,5.60055,0.15
2010-01-07 09:00:00+01:00,62.6894,12.7981,99716.4,262059,5038,0.15
2010-01-07 10:00:00+01:00,96892,59.2774,99754.7,261993,5.87715,0.15
2010-01-07 11:00:00+01:00,116034,93.5476,99811.4,262209,5.31852,0.15
2010-01-07 12:00:00+01:00,124602,94.6039,99872.0,262497,5.69681,0.15
2010-01-07 13:00:00+01:00,120423,62.4264,99938.9,262841,5.67846,0.15
2010-01-07 14:00:00+01:00,89.5675,27.6341,100028.0,262698,5.60454,0.15
2010-01-07 15:00:00+01:00,38184,4.87042,100104.0,262247,6.1611,0.15
2010-01-07 16:00:00+01:00,4.39768e-07,0.0,100162.0,262.33,5.39902,0.15
2010-01-07 17:00:00+01:00,4.40707e-07,0.0,100217.0,262523,6.18863,0.15
2010-01-07 18:00:00+01:00,4.37931e-07,0.0,100274.0,262826,5.78378,0.15
2010-01-07 19:00:00+01:00,4.14453e-07,0.0,100330.0,263072,6.39297,0.15
2010-01-07 20:00:00+01:00,0.0,0.0,100380.0,263779,6.28191,0.15
2010-01-07 21:00:00+01:00,0.0,0.0,100434.0,264.16,6.00355,0.15
2010-01-07 22:00:00+01:00,0.0,0.0,100497.0,264489,5.34047,0.15
2010-01-07 23:00:00+01:00,0.0,0.0,100557.0,264904,5.34388,0.15
2010-01-08 00:00:00+01:00,0.0,0.0,100617.0,265244,4.57136,0.15
2010-01-08 01:00:00+01:00,0.0,0.0,100670.0,265311,3.83631,0.15
2010-01-08 02:00:00+01:00,0.0,0.0,100745.0,265357,3.815946,0.15
2010-01-08 03:00:00+01:00,0.0,0.0,100773.0,265268,3.91434,0.15
2010-01-08 04:00:00+01:00,0.0,0.0,100819.0,265232,4.7202,0.15
2010-01-08 05:00:00+01:00,1.70638e-08,0.0,100846.0,265111,5.37716,0.15
2010-01-08 06:00:00+01:00,4.0918e-07,0.0,100854.0,265099,5.91641,0.15
2010-01-08 07:00:00+01:00,0.24799,3.40757e-16,100873.0,265126,5.82056,0.15
2010-01-08 08:00:00+01:00,8.46523,0.022778,100862.0,265129,6.51218,0.15
2010-01-08 09:00:00+01:00,68.6061,0.856013,100857.0,265364,7.04499,0.15
2010-01-08 10:00:00+01:00,123682,8.35303,100856.0,265749,6.7854,0.15
2010-01-08 11:00:00+01:00,157694,16.8078,100849.0,266187,8.1234,0.15
2010-01-08 12:00:00+01:00,165331,8.98065,100829.0,266545,8.37208,0.15
2010-01-08 13:00:00+01:00,143233,5.89964,100802.0,266658,8.45171,0.15
2010-01-08 14:00:00+01:00,96.7439,1.07999,100794.0,266567,8.86537,0.15
2010-01-08 15:00:00+01:00,38.9151,0.00558325,100769.0,266261,8.78082,0.15
2010-01-08 16:00:00+01:00,3.8821e-07,0.0,100727.0,265873,8.44089,0.15
2010-01-08 17:00:00+01:00,3.86205e-07,0.0,100682.0,265603,8.56829,0.15
2010-01-08 18:00:00+01:00,3.72514e-07,0.0,100639.0,265.3,8963,0.15
2010-01-08 19:00:00+01:00,3.52774e-07,0.0,100593.0,265105,9.01751,0.15
2010-01-08 20:00:00+01:00,0.0,0.0,100560.0,264909,8.81345,0.15
2010-01-08 21:00:00+01:00,0.0,0.0,100524.0,264.83,9.49387,0.15
2010-01-08 22:00:00+01:00,0.0,0.0,100457.0,264776,9.45291,0.15
2010-01-08 23:00:00+01:00,0.0,0.0,100403.0,264818,9.78074,0.15
2010-01-09 00:00:00+01:00,0.0,0.0,100360.0,264921,10.27066,0.15
2010-01-09 01:00:00+01:00,0.0,0.0,100322.0,265058,10.52224,0.15
2010-01-09 02:00:00+01:00,0.0,0.0,100290.0,265303,11.2621,0.15
2010-01-09 03:00:00+01:00,0.0,0.0,100229.0,265645,11.52747,0.15
2010-01-09 04:00:00+01:00,0.0,0.0,100175.0,266185,11.89711,0.15
2010-01-09 05:00:00+01:00,1.03001e-08,0.0,100140.0,266701,11.71753,0.15
2010-01-09 06:00:00+01:00,2.4647e-07,0.0,100120.0,267052,12.45088,0.15
2010-01-09 07:00:00+01:00,0.179912,1.25994e-12,100077.0,267283,11.89084,0.15
2010-01-09 08:00:00+01:00,5.98083,1.51806e-08,100007.0,267406,11.75852,0.15
2010-01-09 09:00:00+01:00,45.6012,3.83852e-06,99974.4,267561,11.5981,0.15
2010-01-09 10:00:00+01:00,77.6682,8.30231e-05,99939.0,267627,11.40281,0.15
2010-01-09 11:00:00+01:00,89833,0.000121869,99885.2,267568,10.87576,0.15
2010-01-09 12:00:00+01:00,104862,0.0013498,99825.8,267639,10.93137,0.15
2010-01-09 13:00:00+01:00,82.3613,6.4622e-05,99794.1,267584,10746,0.15
2010-01-09 14:00:00+01:00,50.4177,1.94865e-08,99767.9,267353,10.77628,0.15
2010-01-09 15:00:00+01:00,20.6538,6.09637e-17,99712.0,267051,10.18941,0.15
2010-01-09 16:00:00+01:00,1.93258e-07,0.0,99680.1,266796,10.08995,0.15
2010-01-09 17:00:00+01:00,1.73049e-07,0.0,99664.9,266646,10.60605,0.15
2010-01-09 18:00:00+01:00,1.80247e-07,0.0,99665.3,266637,9.52213,0.15
2010-01-09 19:00:00+01:00,1.24533e-07,0.0,99653.3,266.58,9.71776,0.15
2010-01-09 20:00:00+01:00,0.0,0.0,99622.2,266536,9.71403,0.15
2010-01-09 21:00:00+01:00,0.0,0.0,99600.6,266574,8.89489,0.15
2010-01-09 22:00:00+01:00,0.0,0.0,99594.9,266607,8.15267,0.15
2010-01-09 23:00:00+01:00,0.0,0.0,99605.2,266687,7.89579,0.15
2010-01-10 00:00:00+01:00,0.0,0.0,99621.9,266784,7917,0.15
2010-01-10 01:00:00+01:00,0.0,0.0,99644.8,266796,7.74828,0.15
2010-01-10 02:00:00+01:00,0.0,0.0,99668.3,266853,7.66502,0.15
2010-01-10 03:00:00+01:00,0.0,0.0,99685.7,266881,7.49961,0.15
2010-01-10 04:00:00+01:00,0.0,0.0,99695.5,266889,7.71143,0.15
2010-01-10 05:00:00+01:00,6.80837e-09,0.0,99706.8,266877,7.23305,0.15
2010-01-10 06:00:00+01:00,1.62626e-07,0.0,99729.9,266888,7.0298,0.15
2010-01-10 07:00:00+01:00,0.11508,1.03253e-15,99758.5,266919,6.19868,0.15
2010-01-10 08:00:00+01:00,4.10196,4.29384e-09,99796.5,266.98,6.60013,0.15
2010-01-10 09:00:00+01:00,36.7394,6.71974e-06,99834.5,267182,6.13344,0.15
2010-01-10 10:00:00+01:00,79828,0.000490703,99852.9,267523,6.66151,0.15
2010-01-10 11:00:00+01:00,109282,0.00778512,99881.4,267789,6.18605,0.15
2010-01-10 12:00:00+01:00,88.9762,3.35888e-05,99929.9,267945,5864,0.15
2010-01-10 13:00:00+01:00,52.6709,5.34523e-07,99981.7,267938,5.40054,0.15
2010-01-10 14:00:00+01:00,35.0641,2.14784e-07,100030.0,267913,4.31394,0.15
2010-01-10 15:00:00+01:00,16.4268,1.48157e-08,100077.0,267866,4.09801,0.15
2010-01-10 16:00:00+01:00,1.90261e-07,0.0,100111.0,267821,3.98442,0.15
2010-01-10 17:00:00+01:00,2.4029e-07,0.0,100134.0,267835,4.2325,0.15
2010-01-10 18:00:00+01:00,3.11144e-07,0.0,100154.0,267855,3.84785,0.15
2010-01-10 19:00:00+01:00,2.9563e-07,0.0,100171.0,267909,4.07012,0.15
2010-01-10 20:00:00+01:00,0.0,0.0,100181.0,267886,3.53467,0.15
2010-01-10 21:00:00+01:00,0.0,0.0,100182.0,267945,3.64391,0.15
2010-01-10 22:00:00+01:00,0.0,0.0,100189.0,267934,4.54474,0.15
2010-01-10 23:00:00+01:00,0.0,0.0,100207.0,267954,4.10934,0.15
2010-01-11 00:00:00+01:00,0.0,0.0,100233.0,268034,3.77952,0.15
2010-01-11 01:00:00+01:00,0.0,0.0,100252.0,268036,3.88649,0.15
2010-01-11 02:00:00+01:00,0.0,0.0,100253.0,268087,4.07226,0.15
2010-01-11 03:00:00+01:00,0.0,0.0,100253.0,268072,4.0267,0.15
2010-01-11 04:00:00+01:00,0.0,0.0,100260.0,268096,4.43611,0.15
2010-01-11 05:00:00+01:00,1.21176e-08,0.0,100264.0,268174,4.01469,0.15
2010-01-11 06:00:00+01:00,2.89335e-07,0.0,100258.0,268.17,4.11722,0.15
2010-01-11 07:00:00+01:00,0.189466,2.44699e-12,100252.0,268229,4.05244,0.15
2010-01-11 08:00:00+01:00,6.7187,8.27791e-05,100259.0,268248,4.57051,0.15
2010-01-11 09:00:00+01:00,58.8417,0.0144329,100257.0,268612,4.67576,0.15
2010-01-11 10:00:00+01:00,110422,0.354898,100248.0,269078,4.76855,0.15
2010-01-11 11:00:00+01:00,145218,1.66124,100238.0,269396,4.82799,0.15
2010-01-11 12:00:00+01:00,155218,2.9767,100236.0,269728,4.41769,0.15
2010-01-11 13:00:00+01:00,135.13,1.58499,100258.0,269.94,4.20917,0.15
2010-01-11 14:00:00+01:00,90.7281,0.141021,100295.0,269968,4.22653,0.15
2010-01-11 15:00:00+01:00,38.2601,0.000395092,100316.0,269808,3.50362,0.15
2010-01-11 16:00:00+01:00,3.66458e-07,0.0,100345.0,269.51,4.27702,0.15
2010-01-11 17:00:00+01:00,3.57497e-07,0.0,100378.0,269.3,4.34866,0.15
2010-01-11 18:00:00+01:00,3.64222e-07,0.0,100403.0,269123,4.58246,0.15
2010-01-11 19:00:00+01:00,3.64934e-07,0.0,100419.0,268.6,4.21547,0.15
2010-01-11 20:00:00+01:00,0.0,0.0,100436.0,268127,4.16308,0.15
2010-01-11 21:00:00+01:00,0.0,0.0,100442.0,267781,4.48118,0.15
2010-01-11 22:00:00+01:00,0.0,0.0,100474.0,267555,4.16138,0.15
2010-01-11 23:00:00+01:00,0.0,0.0,100508.0,267307,4.3403,0.15
2010-01-12 00:00:00+01:00,0.0,0.0,100541.0,267004,4.18148,0.15
2010-01-12 01:00:00+01:00,0.0,0.0,100583.0,266582,4.63741,0.15
2010-01-12 02:00:00+01:00,0.0,0.0,100622.0,266347,5.05418,0.15
2010-01-12 03:00:00+01:00,0.0,0.0,100630.0,266136,4.33651,0.15
2010-01-12 04:00:00+01:00,0.0,0.0,100626.0,265805,4.66044,0.15
2010-01-12 05:00:00+01:00,1.85957e-08,0.0,100620.0,265555,4.70131,0.15
2010-01-12 06:00:00+01:00,4.46317e-07,0.0,100627.0,265243,4.31427,0.15
2010-01-12 07:00:00+01:00,0.342738,0.00254187,100640.0,264908,4.41276,0.15
2010-01-12 08:00:00+01:00,10.3468,0.887074,100618.0,264.66,3.77151,0.15
2010-01-12 09:00:00+01:00,60.7088,21.6439,100577.0,264991,4.56282,0.15
2010-01-12 10:00:00+01:00,97.5119,63.9591,100534.0,265524,4.45438,0.15
2010-01-12 11:00:00+01:00,110271,108.49,100501.0,265954,4.14613,0.15
2010-01-12 12:00:00+01:00,107679,127.44,100474.0,266216,3.80996,0.15
2010-01-12 13:00:00+01:00,97.2971,108048,100440.0,266165,4.08521,0.15
2010-01-12 14:00:00+01:00,74877,63.0368,100410.0,265837,4.78913,0.15
2010-01-12 15:00:00+01:00,39.4945,14.3524,100397.0,265341,4.83281,0.15
2010-01-12 16:00:00+01:00,4.5085e-07,0.0,100383.0,264692,5.05853,0.15
2010-01-12 17:00:00+01:00,4.49967e-07,0.0,100355.0,264313,4.68099,0.15
2010-01-12 18:00:00+01:00,4.48365e-07,0.0,100317.0,264051,4.70126,0.15
2010-01-12 19:00:00+01:00,4.28094e-07,0.0,100275.0,263877,4.66999,0.15
2010-01-12 20:00:00+01:00,0.0,0.0,100233.0,263705,5.30668,0.15
2010-01-12 21:00:00+01:00,0.0,0.0,100178.0,263.6,5.84234,0.15
2010-01-12 22:00:00+01:00,0.0,0.0,100115.0,263641,5.33555,0.15
2010-01-12 23:00:00+01:00,0.0,0.0,100070.0,263619,5.57344,0.15
2010-01-13 00:00:00+01:00,0.0,0.0,100039.0,263807,5.93703,0.15
2010-01-13 01:00:00+01:00,0.0,0.0,100013.0,263883,6.09739,0.15
2010-01-13 02:00:00+01:00,0.0,0.0,99993.8,263895,5.66984,0.15
2010-01-13 03:00:00+01:00,0.0,0.0,99980.8,263856,5.7785,0.15
2010-01-13 04:00:00+01:00,0.0,0.0,99957.5,263806,5.54098,0.15
2010-01-13 05:00:00+01:00,1.83784e-08,0.0,99919.9,263913,6.35851,0.15
2010-01-13 06:00:00+01:00,4.41054e-07,0.0,99874.7,263876,5.70321,0.15
2010-01-13 07:00:00+01:00,0.363378,0.00464654,99845.7,263809,6.22597,0.15
2010-01-13 08:00:00+01:00,10558,1.35884,99820.4,263895,6.16982,0.15
2010-01-13 09:00:00+01:00,54.0303,32.3053,99790.0,264138,5.84256,0.15
2010-01-13 10:00:00+01:00,82794,85.9481,99774.5,264785,6.55385,0.15
2010-01-13 11:00:00+01:00,98.4338,125761,99785.2,265545,6.81876,0.15
2010-01-13 12:00:00+01:00,102186,136211,99804.1,266237,6.91128,0.15
2010-01-13 13:00:00+01:00,94281,114.08,99811.2,266633,6.62185,0.15
2010-01-13 14:00:00+01:00,73.9954,66.6919,99819.3,266718,7.10296,0.15
2010-01-13 15:00:00+01:00,40.0638,15.8228,99822.4,266394,7.35547,0.15
2010-01-13 16:00:00+01:00,4.48084e-07,0.0,99845.3,265948,6.77304,0.15
2010-01-13 17:00:00+01:00,4.48473e-07,0.0,99852.5,265522,6.95062,0.15
2010-01-13 18:00:00+01:00,4.49025e-07,0.0,99857.5,265116,6.86036,0.15
2010-01-13 19:00:00+01:00,4.31004e-07,0.0,99870.1,264712,6.45328,0.15
2010-01-13 20:00:00+01:00,0.0,0.0,99870.1,264357,6.65854,0.15
2010-01-13 21:00:00+01:00,0.0,0.0,99855.2,263943,6.11801,0.15
2010-01-13 22:00:00+01:00,0.0,0.0,99840.3,263592,5.72693,0.15
2010-01-13 23:00:00+01:00,0.0,0.0,99840.6,263194,5.77396,0.15
2010-01-14 00:00:00+01:00,0.0,0.0,99845.1,262895,5.7288,0.15
2010-01-14 01:00:00+01:00,0.0,0.0,99838.9,262574,5.26059,0.15
2010-01-14 02:00:00+01:00,0.0,0.0,99834.3,262374,5.36109,0.15
2010-01-14 03:00:00+01:00,0.0,0.0,99859.5,262176,5.10659,0.15
2010-01-14 04:00:00+01:00,0.0,0.0,99872.1,261967,5.00758,0.15
2010-01-14 05:00:00+01:00,1.83136e-08,0.0,99875.7,261884,5.26865,0.15
2010-01-14 06:00:00+01:00,4.3946e-07,0.0,99887.1,261817,5.1149,0.15
