,dhi,dirhi,pressure,temp_air,v_wind,z0
2010-02-07 08:00:00+01:00,46.8127,6.37615,101144,262.07,1.68565,0.15
2010-02-07 09:00:00+01:00,106878,47.5781,101168,262.74,1.75971,0.15
2010-02-07 10:00:00+01:00,170424,70.5125,101189,263.86,2.07299,0.15
2010-02-07 11:00:00+01:00,206601,96.8312,101191,265.19,2.53655,0.15
2010-02-07 12:00:00+01:00,226696,88.1521,101179,266.44,2.30894,0.15
2010-02-07 13:00:00+01:00,215854,66.8883,101169,267.41,2.42064,0.15
2010-02-07 14:00:00+01:00,152419,76.6485,101161,267.75,2.42028,0.15
2010-02-07 15:00:00+01:00,110.26,8.31013,101139,267.92,2.18372,0.15
2010-02-07 16:00:00+01:00,35.7928,0.0828199,101103,267.61,2.00292,0.15
2010-02-07 17:00:00+01:00,4.17107E-007,0,101073,267.25,1.90562,0.15
2010-02-07 18:00:00+01:00,4.28183E-007,0,101048,266.78,1.68469,0.15
2010-02-07 19:00:00+01:00,4.16085E-007,0,101023,266.56,1.62717,0.15
2010-02-07 20:00:00+01:00,3.98333E-007,0,100992,266.34,1.82807,0.15
2010-02-07 21:00:00+01:00,0,0,100978,266.15,1.94714,0.15
2010-02-07 22:00:00+01:00,0,0,100961,265.96,1.87245,0.15
2010-02-07 23:00:00+01:00,0,0,100925,265.74,1.69969,0.15
2010-02-08 00:00:00+01:00,0,0,100883,265.5,1.5463,0.15
2010-02-08 01:00:00+01:00,0,0,100842,265.24,1.4501,0.15
2010-02-08 02:00:00+01:00,0,0,100795,264.99,1.36739,0.15
2010-02-08 03:00:00+01:00,0,0,100744,264.75,1.36474,0.15
2010-02-08 04:00:00+01:00,0.000000018,0,100689,264.47,1.4577,0.15
2010-02-08 05:00:00+01:00,4.31841E-007,0,100641,264.16,1.54336,0.15
2010-02-08 06:00:00+01:00,4.32585E-007,0,100601,263.88,1.53632,0.15
2010-02-08 07:00:00+01:00,2.0315,0.0397377,100568,263.63,1.47079,0.15
2010-02-08 08:00:00+01:00,51.7285,1.99464,100533,263.67,1.47539,0.15
2010-02-08 09:00:00+01:00,121457,29.2344,100488,264.04,1.60869,0.15
2010-02-08 10:00:00+01:00,155,105232,100436,264.56,2.09446,0.15
2010-02-08 11:00:00+01:00,207339,108736,100386,265.25,2.3536,0.15
2010-02-08 12:00:00+01:00,219711,115884,100344,265.77,2.51333,0.15
2010-02-08 13:00:00+01:00,204.86,101994,100308,266.16,2.67701,0.15
2010-02-08 14:00:00+01:00,173618,56.1728,100278,266.36,2.51113,0.15
2010-02-08 15:00:00+01:00,112229,20.3432,100254,266.08,2.12658,0.15
2010-02-08 16:00:00+01:00,39.4747,2.1177,100235,265.24,2.12847,0.15
2010-02-08 17:00:00+01:00,0.000000463,0,100220,264.08,2.18354,0.15
2010-02-08 18:00:00+01:00,4.62936E-007,0,100201,263.25,2.01528,0.15
2010-02-08 19:00:00+01:00,4.62799E-007,0,100169,262.51,1.98433,0.15
2010-02-08 20:00:00+01:00,4.43354E-007,0,100116,261.83,1.99394,0.15
2010-02-08 21:00:00+01:00,0,0,100068,261.26,1.98483,0.15
2010-02-08 22:00:00+01:00,0,0,100022,260.76,1.98577,0.15
2010-02-08 23:00:00+01:00,0,0,99989.4,260.32,1.90035,0.15
2010-02-09 00:00:00+01:00,0,0,99964.1,259.94,1.82754,0.15
2010-02-09 01:00:00+01:00,0,0,99930.3,259.55,1.92634,0.15
2010-02-09 02:00:00+01:00,0,0,99898.8,259.18,1.9884,0.15
2010-02-09 03:00:00+01:00,0,0,99870.8,258.84,1.97784,0.15
2010-02-09 04:00:00+01:00,1.94166E-008,0,99858.4,258.5,1.98105,0.15
2010-02-09 05:00:00+01:00,0.000000466,0,99845.1,258.17,1.97908,0.15
2010-02-09 06:00:00+01:00,4.66313E-007,0,99831.7,257.85,1.98732,0.15
2010-02-09 07:00:00+01:00,1.91434,0.622574,99821.9,257.54,2.05424,0.15
2010-02-09 08:00:00+01:00,48.1419,17.4207,99790.1,257.56,2.15224,0.15
2010-02-09 09:00:00+01:00,100331,77.1185,99723.2,258.15,2.15389,0.15
2010-02-09 10:00:00+01:00,139228,140575,99664.4,259.14,2.09476,0.15
2010-02-09 11:00:00+01:00,165078,181059,99620.6,260.32,2.19663,0.15
2010-02-09 12:00:00+01:00,175925,189249,99588.4,261.29,2.26403,0.15
2010-02-09 13:00:00+01:00,164731,171.93,99569.5,261.9,2.35448,0.15
2010-02-09 14:00:00+01:00,137915,124615,99552.9,262.05,2.23361,0.15
2010-02-09 15:00:00+01:00,101449,52.7246,99538.3,261.79,2.42747,0.15
2010-02-09 16:00:00+01:00,44.9659,3.94957,99535.6,261.28,2.62865,0.15
2010-02-09 17:00:00+01:00,4.47777E-007,0,99540.2,260.75,2.67798,0.15
2010-02-09 18:00:00+01:00,0.000000448,0,99534.1,260.35,2.58052,0.15
2010-02-09 19:00:00+01:00,"0,0004468",0,99529.3,260.07,2.48271,0.15
2010-02-09 20:00:00+01:00,0.000000429,0,99518.6,259.82,2.39821,0.15
2010-02-09 21:00:00+01:00,0,0,99503.2,259.65,2.28276,0.15
2010-02-09 22:00:00+01:00,0,0,99484.2,259.59,2.15537,0.15
2010-02-09 23:00:00+01:00,0,0,99484,259.58,2.02501,0.15
2010-02-10 00:00:00+01:00,0,0,99495.6,259.63,2.04438,0.15
2010-02-10 01:00:00+01:00,0,0,99502.1,259.78,2.10248,0.15
2010-02-10 02:00:00+01:00,0,0,99510.1,260.15,2.07047,0.15
2010-02-10 03:00:00+01:00,0,0,99492.2,260.49,1.97715,0.15
2010-02-10 04:00:00+01:00,1.61584E-008,0,99484.8,260.78,1.84261,0.15
2010-02-10 05:00:00+01:00,0.000000388,0,99478,261.04,1.73637,0.15
2010-02-10 06:00:00+01:00,3.92862E-007,0,99466.2,261.26,1.72929,0.15
2010-02-10 07:00:00+01:00,2.17823,0.00413134,99458.1,261.47,1.79932,0.15
2010-02-10 08:00:00+01:00,55.6229,0.439785,99447.1,261.97,1.96882,0.15
2010-02-10 09:00:00+01:00,135.37,9.2439,99449.5,262.99,2.38148,0.15
2010-02-10 10:00:00+01:00,201886,31.5937,99459,264.18,2.23664,0.15
2010-02-10 11:00:00+01:00,248132,32.5435,99468.1,265.28,2.11455,0.15
2010-02-10 12:00:00+01:00,260484,27.5492,99467.4,266.21,2.3684,0.15
2010-02-10 13:00:00+01:00,238.49,18.2428,99473.4,266.79,2.61722,0.15
2010-02-10 14:00:00+01:00,188284,8.47408,99519.9,267.22,2.53928,0.15
2010-02-10 15:00:00+01:00,113858,0.982911,99536.3,267.42,2.41236,0.15
2010-02-10 16:00:00+01:00,39.3345,0.0020137,99543.1,267.42,2.92432,0.15
2010-02-10 17:00:00+01:00,3.38835E-007,0,99567,267.49,3.18256,0.15
2010-02-10 18:00:00+01:00,3.26885E-007,0,99553.9,267.57,2.78479,0.15
2010-02-10 19:00:00+01:00,3.33433E-007,0,99527.3,267.68,3.12118,0.15
2010-02-10 20:00:00+01:00,3.20594E-007,0,99532.2,267.99,3.56569,0.15
2010-02-10 21:00:00+01:00,0,0,99560.2,268.35,3.84598,0.15
2010-02-10 22:00:00+01:00,0,0,99560.5,268.64,4.40382,0.15
2010-02-10 23:00:00+01:00,0,0,99557.5,268.82,4.80767,0.15
2010-02-11 00:00:00+01:00,0,0,99569.8,268.98,5.40683,0.15
2010-02-11 01:00:00+01:00,0,0,99581.3,269,5.25856,0.15
2010-02-11 02:00:00+01:00,0,0,99585.1,268.98,5.55124,0.15
2010-02-11 03:00:00+01:00,0,0,99576.2,268.84,5.85157,0.15
2010-02-11 04:00:00+01:00,1.3055E-008,0,99561.1,268.61,5.82819,0.15
2010-02-11 05:00:00+01:00,0.000000314,0,99546,268.38,5.73779,0.15
2010-02-11 06:00:00+01:00,0.000000331,0,99530.8,268.15,5.80611,0.15
2010-02-11 07:00:00+01:00,2.10116,0.000152747,99539,267.96,5.77941,0.15
2010-02-11 08:00:00+01:00,53.7303,0.0790752,99516.5,268.03,5.92232,0.15
2010-02-11 09:00:00+01:00,132481,1.94979,99497.1,268.35,6.2363,0.15
2010-02-11 10:00:00+01:00,198733,5.36841,99507.7,268.85,6.45296,0.15
2010-02-11 11:00:00+01:00,245527,11.6656,99498.1,269.29,6.89218,0.15
2010-02-11 12:00:00+01:00,252584,6.26169,99493.6,269.61,7.03827,0.15
2010-02-11 13:00:00+01:00,218577,1.70572,99486.7,269.85,6.99025,0.15
2010-02-11 14:00:00+01:00,173437,0.970852,99475.4,270.06,7.14065,0.15
2010-02-11 15:00:00+01:00,87.4215,0.00068264,99446.6,270.11,7.12056,0.15
2010-02-11 16:00:00+01:00,29.5423,6.11873E-010,99411.4,270.11,6.85336,0.15
2010-02-11 17:00:00+01:00,2.39545E-007,0,99386.1,270.09,6.36674,0.15
2010-02-11 18:00:00+01:00,2.2953E-007,0,99367.5,270.07,6.21646,0.15
2010-02-11 19:00:00+01:00,2.38669E-007,0,99359.9,269.99,6.50591,0.15
2010-02-11 20:00:00+01:00,2.30555E-007,0,99354.1,269.87,6.46162,0.15
2010-02-11 21:00:00+01:00,0,0,99355.6,269.79,6.23573,0.15
2010-02-11 22:00:00+01:00,0,0,99373.8,269.76,5.99555,0.15
2010-02-11 23:00:00+01:00,0,0,99389.8,269.73,5.81234,0.15
2010-02-12 00:00:00+01:00,0,0,99407.6,269.72,5.61122,0.15
2010-02-12 01:00:00+01:00,0,0,99427.7,269.73,5.34457,0.15
2010-02-12 02:00:00+01:00,0,0,99446.3,269.79,5.13458,0.15
2010-02-12 03:00:00+01:00,0,0,99463.4,269.87,4.95378,0.15
2010-02-12 04:00:00+01:00,1.37811E-008,0,99470.7,269.97,4.79024,0.15
2010-02-12 05:00:00+01:00,0.00000033,0,99468.1,270.09,4.66669,0.15
2010-02-12 06:00:00+01:00,0.000000312,0,99463.7,270.22,4.59598,0.15
2010-02-12 07:00:00+01:00,1.87464,0.000000178,99468.2,270.34,4.60491,0.15
2010-02-12 08:00:00+01:00,47.5709,0.00066368,99480.3,270.64,4.68237,0.15
2010-02-12 09:00:00+01:00,109462,0.0271653,99498,271.09,4.84065,0.15
2010-02-12 10:00:00+01:00,169998,0.30866,99511.4,271.65,5.32851,0.15
2010-02-12 11:00:00+01:00,210445,1.27592,99532.2,272.17,5.51396,0.15
2010-02-12 12:00:00+01:00,251617,12.0501,99559.2,272.68,5.38299,0.15
2010-02-12 13:00:00+01:00,202391,0.991986,99598.7,272.86,5.14902,0.15
2010-02-12 14:00:00+01:00,146306,0.0677459,99637.9,272.86,4.92088,0.15
2010-02-12 15:00:00+01:00,80316,4.43138E-005,99662.4,272.72,4.81556,0.15
2010-02-12 16:00:00+01:00,32.2858,1.80834E-007,99673.6,272.41,4.85429,0.15
2010-02-12 17:00:00+01:00,0.000000265,0,99691.7,271.97,4.99742,0.15
2010-02-12 18:00:00+01:00,2.70239E-007,0,99714.5,271.48,5.13183,0.15
2010-02-12 19:00:00+01:00,2.72598E-007,0,99745.9,270.94,5.07645,0.15
2010-02-12 20:00:00+01:00,2.73265E-007,0,99778.6,270.42,4.79889,0.15
2010-02-12 21:00:00+01:00,0,0,99788.3,269.99,4.57446,0.15
2010-02-12 22:00:00+01:00,0,0,99787.9,269.65,4.45067,0.15
2010-02-12 23:00:00+01:00,0,0,99789.9,269.4,4.41255,0.15
2010-02-13 00:00:00+01:00,0,0,99803.1,269.2,4.28494,0.15
2010-02-13 01:00:00+01:00,0,0,99819.9,269.04,4.07777,0.15
2010-02-13 02:00:00+01:00,0,0,99831.8,268.92,3.82289,0.15
2010-02-13 03:00:00+01:00,0,0,99846.6,268.84,3.52155,0.15
2010-02-13 04:00:00+01:00,1.30581E-008,0,99860.8,268.8,3.34216,0.15
2010-02-13 05:00:00+01:00,3.1416E-007,0,99865.6,268.78,3.38266,0.15
2010-02-13 06:00:00+01:00,3.32435E-007,0,99865.3,268.78,3.41335,0.15
2010-02-13 07:00:00+01:00,2.08747,8.78336E-006,99864.6,268.78,3.35781,0.15
2010-02-13 08:00:00+01:00,53.0717,0.007257,99857,269.02,3.46404,0.15
2010-02-13 09:00:00+01:00,124557,0.277669,99851.8,269.47,3.85252,0.15
2010-02-13 10:00:00+01:00,198.57,3.08864,99834.7,270.02,3.85869,0.15
2010-02-13 11:00:00+01:00,252117,10999,99814.8,270.58,4.02519,0.15
2010-02-13 12:00:00+01:00,270.08,23.9924,99802.7,271.02,4.11029,0.15
2010-02-13 13:00:00+01:00,250817,18.3178,99802.6,271.36,4.07232,0.15
2010-02-13 14:00:00+01:00,198482,11.2738,99813.5,271.44,4.08518,0.15
2010-02-13 15:00:00+01:00,127.47,7.66533,99810.5,271.32,3.92369,0.15
2010-02-13 16:00:00+01:00,45.1835,0.00207654,99824.5,271.12,3.54821,0.15
2010-02-13 17:00:00+01:00,3.65652E-007,0,99846.4,270.83,3.15503,0.15
2010-02-13 18:00:00+01:00,3.68755E-007,0,99864.6,270.63,2.71446,0.15
2010-02-13 19:00:00+01:00,3.61283E-007,0,99875.1,270.5,2.66792,0.15
2010-02-13 20:00:00+01:00,0.000000319,0,99876.2,270.42,2.65692,0.15
2010-02-13 21:00:00+01:00,0,0,99868.7,270.33,2.67817,0.15
2010-02-13 22:00:00+01:00,0,0,99853,270.23,2.70775,0.15
2010-02-13 23:00:00+01:00,0,0,99834,270.12,2.73042,0.15
2010-02-14 00:00:00+01:00,0,0,99818.6,269.98,2.76454,0.15
2010-02-14 01:00:00+01:00,0,0,99812.8,269.84,2.73834,0.15
2010-02-14 02:00:00+01:00,0,0,99813.3,269.72,2.56315,0.15
2010-02-14 03:00:00+01:00,0,0,99812.3,269.59,2.35427,0.15
2010-02-14 04:00:00+01:00,0.000000015,0,99824.7,269.48,2.25675,0.15
2010-02-14 05:00:00+01:00,3.60495E-007,0,99835.5,269.36,2.21321,0.15
2010-02-14 06:00:00+01:00,3.63608E-007,0,99844,269.26,2.17304,0.15
2010-02-14 07:00:00+01:00,2.46587,0.00696967,99854.6,269.16,2.10445,0.15
2010-02-14 08:00:00+01:00,62.64,0.449792,99862.1,269.34,2.00064,0.15
2010-02-14 09:00:00+01:00,144966,8.40075,99888.8,269.87,2.23824,0.15
2010-02-14 10:00:00+01:00,210466,42.6539,99909.4,270.39,2.42748,0.15
2010-02-14 11:00:00+01:00,255605,61.6026,99934.4,270.88,2.33874,0.15
2010-02-14 12:00:00+01:00,273775,55.8844,99959.9,271.26,2.3632,0.15
2010-02-14 13:00:00+01:00,252722,48.3162,99979.7,271.45,2.32084,0.15
2010-02-14 14:00:00+01:00,201084,35.6739,99988.1,271.49,2.07851,0.15
2010-02-14 15:00:00+01:00,127362,23.1649,99969.8,271.24,1.38738,0.15
2010-02-14 16:00:00+01:00,48.9541,13103,99951.2,270.32,1.00903,0.15
2010-02-14 17:00:00+01:00,4.48824E-007,0,99940.5,269.43,0.94038,0.15
2010-02-14 18:00:00+01:00,4.51686E-007,0,99929.8,268.61,1.05041,0.15
2010-02-14 19:00:00+01:00,4.53082E-007,0,99929.1,268.01,1.09889,0.15
2010-02-14 20:00:00+01:00,4.34074E-007,0,99935.8,267.55,1.14886,0.15
2010-02-14 21:00:00+01:00,0,0,99947,267.04,1.27938,0.15
2010-02-14 22:00:00+01:00,0,0,99950.1,266.36,1.3134,0.15
2010-02-14 23:00:00+01:00,0,0,99946.2,265.91,1.26665,0.15
2010-02-15 00:00:00+01:00,0,0,99943.2,265.57,1.18268,0.15
2010-02-15 01:00:00+01:00,0,0,99943.3,265.26,1.16518,0.15
2010-02-15 02:00:00+01:00,0,0,99922.6,264.91,1.18584,0.15
2010-02-15 03:00:00+01:00,0,0,99896.8,264.56,1.21278,0.15
2010-02-15 04:00:00+01:00,0.000000019,0,99867.1,264.26,1.18542,0.15
2010-02-15 05:00:00+01:00,4.56351E-007,0,99853.3,264.04,1.07309,0.15
2010-02-15 06:00:00+01:00,4.55533E-007,0,99845,263.82,1.05318,0.15
2010-02-15 07:00:00+01:00,2.31348,0.998287,99818.6,263.52,1.14874,0.15
2010-02-15 08:00:00+01:00,57.5149,26.9697,99777.7,263.6,1.22039,0.15
2010-02-15 09:00:00+01:00,104375,99.7924,99752.2,264.16,1.23685,0.15
2010-02-15 10:00:00+01:00,129.22,184.47,99727.3,265.03,1.15717,0.15
2010-02-15 11:00:00+01:00,141967,242705,99704.2,266.05,1.0459,0.15
2010-02-15 12:00:00+01:00,146907,258865,99678.1,266.98,1.02588,0.15
2010-02-15 13:00:00+01:00,140856,234608,99656.2,267.61,1.07374,0.15
2010-02-15 14:00:00+01:00,121868,176737,99633.9,267.79,1.18005,0.15
2010-02-15 15:00:00+01:00,90.1076,97.3121,99590.3,267.5,1.26488,0.15
2010-02-15 16:00:00+01:00,46.2757,22.2753,99575,266.94,1.2734,0.15
2010-02-15 17:00:00+01:00,4.56125E-007,0,99578.9,266.27,1.32353,0.15
2010-02-15 18:00:00+01:00,4.55775E-007,0,99578.3,265.86,1.47743,0.15
2010-02-15 19:00:00+01:00,4.5538E-007,0,99580.5,265.4,1.63599,0.15
2010-02-15 20:00:00+01:00,4.35334E-007,0,99573.9,264.99,1.74809,0.15
2010-02-15 21:00:00+01:00,0,0,99571.6,264.81,1.84257,0.15
2010-02-15 22:00:00+01:00,0,0,99559,264.71,1.81358,0.15
2010-02-15 23:00:00+01:00,0,0,99544.7,264.84,1.73033,0.15
2010-02-16 00:00:00+01:00,0,0,99536.1,265.07,1.67866,0.15
2010-02-16 01:00:00+01:00,0,0,99528.8,265.49,1.7082,0.15
2010-02-16 02:00:00+01:00,0,0,99529.7,265.73,1.7175,0.15
2010-02-16 03:00:00+01:00,0,0,99510,265.83,1.67284,0.15
2010-02-16 04:00:00+01:00,1.76427E-008,0,99497.9,265.92,1.64488,0.15
2010-02-16 05:00:00+01:00,4.23221E-007,0,99490.4,266.01,1.56437,0.15
2010-02-16 06:00:00+01:00,4.18491E-007,0,99475,266.12,1.47547,0.15
2010-02-16 07:00:00+01:00,2.52668,0.741848,99460,266.16,1.48746,0.15
2010-02-16 08:00:00+01:00,64.0383,18.5776,99447.9,266.54,1.53653,0.15
2010-02-16 09:00:00+01:00,145309,36.2396,99437.8,267.6,1.63437,0.15
2010-02-16 10:00:00+01:00,217871,36.4512,99436.6,269.05,1.7029,0.15
2010-02-16 11:00:00+01:00,236259,108075,99416.1,270.35,1.93236,0.15
2010-02-16 12:00:00+01:00,217218,158032,99399.8,271.15,1.83264,0.15
2010-02-16 13:00:00+01:00,194927,160787,99383.8,271.64,1.70237,0.15
2010-02-16 14:00:00+01:00,150063,140488,99375.2,271.64,1.6398,0.15
2010-02-16 15:00:00+01:00,105555,76.5254,99338.3,271.26,1.44545,0.15
2010-02-16 16:00:00+01:00,51.0359,18.5391,99311.6,270.52,1.60967,0.15
2010-02-16 17:00:00+01:00,4.40091E-007,0,99307.8,269.73,1.89603,0.15
2010-02-16 18:00:00+01:00,4.40331E-007,0,99300.7,269.07,2.07432,0.15
2010-02-16 19:00:00+01:00,4.45561E-007,0,99278.5,268.48,2.35939,0.15
2010-02-16 20:00:00+01:00,4.30798E-007,0,99239.7,268.04,2.57952,0.15
2010-02-16 21:00:00+01:00,0,0,99233.9,267.34,2.41368,0.15
2010-02-16 22:00:00+01:00,0,0,99197.7,266.75,2.4438,0.15
2010-02-16 23:00:00+01:00,0,0,99155.9,266.25,2.48905,0.15
2010-02-17 00:00:00+01:00,0,0,99119.4,265.77,2.65809,0.15
2010-02-17 01:00:00+01:00,0,0,99096.5,265.22,2.67972,0.15
2010-02-17 02:00:00+01:00,0,0,99086.8,264.8,2.67542,0.15
2010-02-17 03:00:00+01:00,0,0,99057.1,264.45,2.70429,0.15
2010-02-17 04:00:00+01:00,1.88001E-008,0,99029,264.12,2.64993,0.15
2010-02-17 05:00:00+01:00,4.51212E-007,0,98994.3,263.82,2.58244,0.15
2010-02-17 06:00:00+01:00,0.00547816,0,98954.5,263.55,2.59472,0.15
2010-02-17 07:00:00+01:00,2451,1.49808,98918.2,263.33,2.50671,0.15
2010-02-17 08:00:00+01:00,57.4454,39577,98846.6,263.51,2.42178,0.15
2010-02-17 09:00:00+01:00,96.3944,126402,98790.5,264.2,2.39942,0.15
2010-02-17 10:00:00+01:00,123395,208073,98741.7,265.36,2.24694,0.15
2010-02-17 11:00:00+01:00,156533,239409,98700.7,266.86,2.04878,0.15
2010-02-17 12:00:00+01:00,169591,245062,98642,268.26,2.04724,0.15
2010-02-17 13:00:00+01:00,151758,236073,98603.1,269.15,2.29642,0.15
2010-02-17 14:00:00+01:00,126901,184678,98588,269.49,2.57898,0.15
2010-02-17 15:00:00+01:00,93.0205,105638,98546.2,269.31,2.76875,0.15
2010-02-17 16:00:00+01:00,50.4678,25.2654,98507.6,269,3.16236,0.15
2010-02-17 17:00:00+01:00,4.27745E-007,0,98489.7,268.58,3.22149,0.15
2010-02-17 18:00:00+01:00,4.20585E-007,0,98454.8,268.5,3.22593,0.15
2010-02-17 19:00:00+01:00,4.02944E-007,0,98425.4,268.4,2.9919,0.15
2010-02-17 20:00:00+01:00,3.74949E-007,0,98380.8,268.61,2.86565,0.15
2010-02-17 21:00:00+01:00,0,0,98358.2,269.24,2.66851,0.15
2010-02-17 22:00:00+01:00,0,0,98346.5,269.34,2.50873,0.15
2010-02-17 23:00:00+01:00,0,0,98322.8,269.39,2.38475,0.15
2010-02-18 00:00:00+01:00,0,0,98308,269.31,2.4659,0.15
2010-02-18 01:00:00+01:00,0,0,98314.2,269.3,2.43278,0.15
2010-02-18 02:00:00+01:00,0,0,98323.8,269.75,2.46947,0.15
2010-02-18 03:00:00+01:00,0,0,98330,269.94,2.54346,0.15
2010-02-18 04:00:00+01:00,0.000000015,0,98356.8,269.85,2.66233,0.15
2010-02-18 05:00:00+01:00,3.59899E-007,0,98392.3,270.22,3.109,0.15
2010-02-18 06:00:00+01:00,0.0751177,1.71858E-019,98408.5,270.63,2.77899,0.15
2010-02-18 07:00:00+01:00,4.41478,0.090242,98412.4,271.29,2.74446,0.15
2010-02-18 08:00:00+01:00,67.5076,2.97799,98410.6,272.46,2.70032,0.15
2010-02-18 09:00:00+01:00,139335,22.4727,98431.6,273.75,2.93067,0.15
2010-02-18 10:00:00+01:00,196287,41.1013,98461.1,274.1,3.45089,0.15
2010-02-18 11:00:00+01:00,225253,38109,98502.1,274.25,4.05628,0.15
2010-02-18 12:00:00+01:00,231903,25.0498,98553.5,274.24,4.31885,0.15
2010-02-18 13:00:00+01:00,216342,19.3698,98609.2,274.18,4.3121,0.15
2010-02-18 14:00:00+01:00,184583,34.3744,98688.5,274.1,4.41914,0.15
2010-02-18 15:00:00+01:00,129242,4.72984,98764.6,274.04,4.64944,0.15
2010-02-18 16:00:00+01:00,52.8546,0.00777122,98845.1,273.96,4.92953,0.15
2010-02-18 17:00:00+01:00,3.21713E-007,0,98927.4,273.88,4.88401,0.15
2010-02-18 18:00:00+01:00,2.92097E-007,0,98989.1,273.86,4.60806,0.15
2010-02-18 19:00:00+01:00,2.07462E-007,0,99030.7,273.85,4.40156,0.15
2010-02-18 20:00:00+01:00,0.000000206,0,99037,273.75,3.80592,0.15
2010-02-18 21:00:00+01:00,0,0,99029.2,273.56,3.69561,0.15
2010-02-18 22:00:00+01:00,0,0,99032.3,272.97,3.92143,0.15
2010-02-18 23:00:00+01:00,0,0,99054.6,271.37,3.95108,0.15
2010-02-19 00:00:00+01:00,0,0,99050.4,269.98,3.59256,0.15
2010-02-19 01:00:00+01:00,0,0,99076.1,269.01,3.89662,0.15
2010-02-19 02:00:00+01:00,0,0,99079.5,268.38,3.30959,0.15
2010-02-19 03:00:00+01:00,0,0,99084.4,267.79,3.06016,0.15
2010-02-19 04:00:00+01:00,1.57347E-008,0,99007.9,267.51,2.36209,0.15
2010-02-19 05:00:00+01:00,3.7709E-007,0,98975.8,267.59,2.77834,0.15
2010-02-19 06:00:00+01:00,0.166144,2.24348E-005,98914.9,267.82,2.74859,0.15
2010-02-19 07:00:00+01:00,7.09779,0.39708,98820,268.11,2.55912,0.15
2010-02-19 08:00:00+01:00,81.7797,10.6133,98700.9,268.73,2.72539,0.15
2010-02-19 09:00:00+01:00,155918,38.5767,98572.2,269.88,2.59967,0.15
2010-02-19 10:00:00+01:00,198819,104.07,98468.4,271.3,2.16135,0.15
2010-02-19 11:00:00+01:00,222149,150093,98351.7,272.83,1.8847,0.15
2010-02-19 12:00:00+01:00,240401,143991,98256.9,273.49,1.69049,0.15
2010-02-19 13:00:00+01:00,237.92,104855,98149.5,273.67,2.09554,0.15
2010-02-19 14:00:00+01:00,215625,19.6911,98072.7,273.71,2.12397,0.15
2010-02-19 15:00:00+01:00,141.6,10.0382,98027.8,273.73,2.04326,0.15
2010-02-19 16:00:00+01:00,57.2816,0.0193121,97961.9,273.73,1.8395,0.15
2010-02-19 17:00:00+01:00,"0,0002797",0,97902.5,273.6,1.433,0.15
2010-02-19 18:00:00+01:00,2.82172E-007,0,97862.5,273.69,0.808796,0.15
2010-02-19 19:00:00+01:00,2.75495E-007,0,97816.1,273.82,0.557284,0.15
2010-02-19 20:00:00+01:00,2.53242E-007,0,97786,273.63,1.47728,0.15
2010-02-19 21:00:00+01:00,0,0,97785.1,273.52,2.13278,0.15
2010-02-19 22:00:00+01:00,0,0,97784.8,273.47,2.21648,0.15
2010-02-19 23:00:00+01:00,0,0,97806.4,273.44,2.60087,0.15
2010-02-20 00:00:00+01:00,0,0,97840.8,273.45,3.19216,0.15
2010-02-20 01:00:00+01:00,0,0,97870.9,273.66,3.81977,0.15
2010-02-20 02:00:00+01:00,0,0,97926.4,273.83,4.50596,0.15
2010-02-20 03:00:00+01:00,0,0,97964.9,273.38,4.79252,0.15
2010-02-20 04:00:00+01:00,1.64479E-008,0,98036.4,272.4,5.61501,0.15
2010-02-20 05:00:00+01:00,3.90358E-007,0,98080.8,271.97,6.04042,0.15
2010-02-20 06:00:00+01:00,0.175483,1.93759E-015,98101.6,272.45,6.0712,0.15
2010-02-20 07:00:00+01:00,7.09483,0.14885,98127,272.97,6.17271,0.15
2010-02-20 08:00:00+01:00,76.5575,5.42113,98175.4,273.41,7.40084,0.15
2010-02-20 09:00:00+01:00,149362,45.9454,98254.8,273.54,8.03333,0.15
2010-02-20 10:00:00+01:00,161493,0.0557519,98347.1,273.31,7.62141,0.15
2010-02-20 11:00:00+01:00,229683,0.761033,98428.9,273.19,7.44366,0.15
2010-02-20 12:00:00+01:00,221787,0.275325,98491.2,273.09,6.97971,0.15
2010-02-20 13:00:00+01:00,199239,0.137998,98540,273.05,6.50463,0.15
2010-02-20 14:00:00+01:00,159046,0.0389597,98604.5,273.03,5.85531,0.15
2010-02-20 15:00:00+01:00,115897,0.0302983,98658.4,273,5.41638,0.15
2010-02-20 16:00:00+01:00,61.6789,0.20051,98720.5,272.74,4.88148,0.15
2010-02-20 17:00:00+01:00,0.270278,0,98776.4,272.36,4.54278,0.15
2010-02-20 18:00:00+01:00,2.31228E-007,0,98808.9,272.23,4.03819,0.15
2010-02-20 19:00:00+01:00,2.56665E-007,0,98821.8,272.11,3.82665,0.15
2010-02-20 20:00:00+01:00,3.5186E-007,0,98821.6,271.78,4.21859,0.15
2010-02-20 21:00:00+01:00,0,0,98851,270.5,4.71587,0.15
2010-02-20 22:00:00+01:00,0,0,98864,269.64,5.11225,0.15
2010-02-20 23:00:00+01:00,0,0,98872.6,268.98,5.42585,0.15
2010-02-21 00:00:00+01:00,0,0,98872.5,268.7,5.20906,0.15
2010-02-21 01:00:00+01:00,0,0,98872.9,269.08,5.02393,0.15
2010-02-21 02:00:00+01:00,0,0,98880,269.54,4.98588,0.15
2010-02-21 03:00:00+01:00,0,0,98894.6,269.81,5.23954,0.15
