,rli_anlagen_id,p_nenn,0,0.5,1,1.5,2,2.5,3,3.5,4,4.5,5,5.5,6,6.5,7,7.5,8,8.5,9,9.5,10,10.5,11,11.5,12,12.5,13,13.5,14,14.5,15,15.5,16,16.5,17,17.5,18,18.5,19,19.5,20,20.5,21,21.5,22,22.5,23,23.5,24,24.5,25,25.5,26,source,modificationtimestamp
35,REPOWER 3.0 M122,3000.0,0.0,,0.0,,0.0,,186,,358,,415,,442,,0.46,,453,,0.43,,387,,312,,275,,242,,191,,153,,124,,102,,85,,72,,61,,52,,45,,39,0.0,0,,0,,,EMD Windpro,2013-11-21 11:51:09
36,REPOWER 3.4 M104,3400.0,0.0,,0.0,,0.0,,0.0,166,282,,389,,426,,443,,458,,0.46,,444,,413,,366,,295,,238,,194,,0.16,,133,,112,,95,,82,,71,,61,,54,,47,,42,0.0,,EMD Windpro,2013-11-21 11:51:09
37,REPOWER 5M,5000.0,0.0,,0.0,,0.0,,0.0,162,258,,369,,393,,413,,419,,419,,415,,395,,0.36,,298,,239,,194,,0.16,,133,,112,,95,,82,,71,,61,,54,,47,,42,,41,EMD Windpro,2013-11-21 11:51:09
38,SIEMENS SWT 2.3 93,2300.0,0.0,,0.0,,0.0,,0.0,,371,,411,,432,,442,,446,,449,,445,,405,,322,,254,,203,,165,,136,,113,,96,,81,,0.07,,0.06,,52,,46,,0.04,,36,0.0,,EMD Windpro,2013-11-21 11:51:09
39,SIEMENS SWT 3.6 120,3600.0,0.0,,0.0,,0.0,,0.0,,363,,405,,424,,432,,435,,436,,0.42,,369,,298,,236,,189,,154,,127,,106,,89,,76,,65,,56,,49,,43,,38,,33,0.0,,EMD Windpro,2013-11-21 11:51:09
40,TACKE TW 600,600.0,0.0,,0.0,,0.0,,108,,351,,0.42,,0.41,,432,,431,,413,,385,,351,,311,,271,,235,,203,,172,,144,,121,,103,,88,,75,,67,,55,,49,,43,0.0,,EMD Windpro,2013-11-21 11:51:09
41,VENSYS 100,2500.0,0.0,,0.0,,0.0,,365,,409,,418,,423,,424,,422,,415,,397,,358,,299,,237,,0.19,,155,,127,,106,,89,,76,,65,,56,,49,,43,,38,,33,0.0,,EMD Windpro,2013-11-21 11:51:09
42,VENSYS 77,1500.0,0.0,,0.0,,0.0,,238,339,388,406,414,0.42,426,427,0.43,432,434,433,429,422,407,0.39,362,332,298,268,239,214,0.1919999523,0.1728149147,0.1561030724,0.141478398,0.1286249681,0.1172825487,0.107235471,0.0983039756,0.0903374261,0.0832089502,0.0768111779,0.0710528322,0.0658559836,0.0611538276,0.0568888748,0.0530114701,0.0494785752,0.0462527622,0.0433013783,0.0405958502,0.0381111016,0.035825064,34,0.0,,EMD Windpro,2013-11-21 11:51:09
43,VENSYS 109,2500.0,0.0,,0.0,,0.0,,355,398,414,416,418,0.42,421,421,0.42,419,419,417,414,402,384,357,322,286,253,224,0.1994492351,0.1780988546,0.1596902221,0.1437336404,0.129834065,0.1176704292,0.106979973,0.0975462547,0.0891898981,0.0817613937,0.0751354543,0.0692065575,0.0638854016,0.0590960697,0.0547737462,0.0508628684,0.0473156214,0.0440907059,0.0411523262,0.0384693526,0.0360146272,0.0337643851,0.0316977698,0.0297964263,0.028044158,0.0,,EMD Windpro,2013-11-21 11:51:09
44,VENSYS 112,2500.0,0.0,,0.0,,0.0,,291,362,399,415,419,0.42,421,421,421,0.42,418,415,411,0.4,376,345,311,272,0.24,0.2120333609,0.1884968858,0.1683189181,0.1509211582,0.1358407997,0.1227044913,0.1112087968,0.1011053853,0.0921897004,0.0842922162,0.077271633,0.0710095436,0.0654062201,0.0603772646,0.0558509291,0.0517659573,0.0480698374,0.0447173802,0.0416695544,0.0388925299,0.0363568863,0.0340369572,0.0319102825,0.0299571512,0.0281602161,0.0265041701,0.0,,EMD Windpro,2013-11-21 11:51:09
45,VESTAS V 42 600,600.0,0.0,,0.0,,0.0,,0.0,,0.0,,207,,355,,412,,433,,433,,0.42,,0.39,,348,,298,,0.25,,207,,172,,144,,121,,103,,88,,76,,66,,58,,51,,45,0.0,,EMD Windpro,2013-11-21 11:51:09
46,VESTAS V 47 660,660.0,0.0,,0.0,,0.0,,0.0,,78,,338,,416,,442,,445,,431,,401,,361,,314,,266,,221,,182,,151,,126,,106,,91,,78,,67,,58,,51,,45,,0.04,0.0,,EMD Windpro,2013-11-21 11:51:09
47,NORDEX N 117 2400,2400.0,0.0,,0.0,,0.0,,141,0.29,365,407,0.43,444,452,457,0.46,458,452,444,424,392,353,313,274,0.24,211,187,166,148,133,0.12,108,98,89,81,74,68,62,58,53,49,46,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,EMD Windpro,2013-11-21 11:51:08
48,VESTAS V 66 1650,1650.0,0.0,,0.0,,0.0,,0.0,,104,,309,,373,,402,,418,,422,,409,,383,,349,,311,,0.27,,229,,191,,0.16,,135,,115,,98,,85,,74,,65,,57,,0.05,0.0,,EMD Windpro,2013-11-21 11:51:09
49,VESTAS V 66 1750,1750.0,0.0,,0.0,,0.0,,0.0,,248,,358,,393,,409,,418,,418,,406,,382,,354,,322,,284,,242,,203,,0.17,,143,,0.1215755666,0.0,0.1042358514,0.0,0.0900428476,0.0,0.078313938,0.0,0.0685367643,0.0,0.0603216733,0.0,0.0533687559,0.0,,EMD Windpro,2013-11-21 11:51:10
50,VESTAS V 52 850,850.0,0.0,,0.0,,0.0,,0.0,,306,,415,,445,,455,,456,,448,,426,,388,,338,,284,,234,,193,,159,,133,,112,,95,,82,,71,,61,,54,,47,0.0,42,,,EMD Windpro,2013-11-21 11:51:09
51,REPOWER 3.2 M114,3200.0,0.0,,0.0,,0.0,,0.16,,377,,418,,443,,456,,0.46,,446,,415,,364,,296,,233,,187,,152,,125,,104,,88,,75,,64,,55,,48,0.0,0.0,,0.0,,0.0,,,EMD Windpro,2013-11-21 11:51:09
52,ENERCON E 70 2300,2300.0,0.0,,0.0,,103,,275,,361,,419,,458,,481,,504,,505,,504,,493,,453,,0.39,,335,,281,,233,,194,,163,,139,,119,,103,,89,,78,,69,,61,0.0,,EMD Windpro,2013-11-21 11:51:11
53,AN BONUS 62,1300.0,0.0,,0.0,,0.0,,98,,254,,387,,428,,0.46,,466,,0.45,,418,,379,,337,,292,,247,,205,,171,,143,,0.12,,102,,88,,76,,66,,58,,51,,45,0.0,,EMD Windpro,2013-11-21 11:51:06
54,FUHRLÄNDER FL 100 2500,2500.0,0.0,,0.0,,0.0,,0.0,,268,,408,,436,,454,,464,,0.47,,0.45,,385,,304,,0.24,,192,,156,,129,,107,,0.09,,77,,66,,57,,0.05,,43,,38,,34,0.0,,http://www.windenergie-im-binnenland.de,2013-11-21 11:51:06
55,NORDEX N 90 2300,2300.0,0.0,,0.0,,0.0,,0.0,,0.14,,359,,418,,434,,436,,435,,417,,388,,331,,269,,215,,175,,144,,0.12,,101,,86,,74,,64,,55,,49,,43,,38,0.0,,EMD Windpro,2013-11-21 11:51:08
56,NORDEX N 80 2500,2500.0,0.0,,0.0,,0.0,,12,182,305,374,416,439,454,464,0.47,473,475,474,0.47,463,453,441,428,412,395,372,346,319,292,266,241,218,198,181,165,152,139,128,118,0.11,102,94,88,82,76,71,67,63,59,55,52,0.0,,EMD Windpro,2013-11-21 11:51:08
57,VESTAS V 80 2000,2000.0,0.0,,0.0,,0.0,,0.0,,335,,405,,429,,442,,448,,446,,432,,403,,356,,293,,237,,192,,159,,132,,111,,95,,81,,0.07,,61,,53,,47,,42,0.0,,EMD Windpro,2013-11-21 11:51:10
