N131/3600,0.0,0.0,0.0,0.0,0.0,0.0,15.0,90.0,184.0,,301.0,443.0,,610.0,805.0,,1034.0,1298.0,1602.0,1946.0,,2323.0,,2727.0,3076.0,3327.0,,3491.0,3580.0,,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,,,,,,,,,,,,,,,,,,,,,,,3600
N131/3300,,,,,,,33.0,106.0,197.0,,311.0,447.0,,610.0,804.0,,1032.0,1298.0,1601.0,1936.0,,2292.0,,2635.0,2901.0,3091.0,,3215.0,3281.0,,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,,,,,,,,,,,,,,,,,,,,,,,3300
N131/3000,,,,,,,33.0,104.0,194.0,,306.0,442.0,,607.0,802.0,,1032.0,1298.0,1595.0,1915.0,,2250.0,,2533.0,2740.0,2881.0,,2965.0,2997.0,,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,,,,,,,,,,,,,,,,,,,,,,,3000
N117/2400,0.0,0.0,0.0,0.0,0.0,0.0,23.0,81.0,154.0,,245.0,356.0,,488.0,644.0,,826.0,1037.0,1273.0,1528.0,,1797.0,,2039.0,2212.0,2325.0,,2385.0,2400.0,,2400.0,2400.0,2400.0,2400.0,2400.0,2400.0,2400.0,2400.0,2400.0,2400.0,2400.0,2400.0,2400.0,2400.0,2400.0,2400.0,2400.0,2400.0,,,,,,,,,,,,,,,,,,,,,,,2400
N100/2500,,,,,,,3.0,46.0,101.0,,171.0,256.0,,356.0,472.0,,608.0,765.0,945.0,1148.0,,1372.0,,1615.0,1877.0,2108.0,,2282.0,2401.0,,2473.0,2498.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,,,,,,,,,,,,,2500
V90/2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.2,93.3,,145.2,211.3,,284.2,390.9,,491.5,601.1,731.8,884.5,,1087.6,,1247.1,1429.6,1594.3,,1742.9,1861.2,,1948.1,1993.3,2003.5,2007.0,2007.7,2007.3,2007.4,2007.0,2006.8,2006.7,2006.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000
N90/2500,,,,,,,1.0,37.0,84.0,,142.0,212.0,,294.0,391.0,,504.0,635.0,785.0,951.0,,1131.0,,1321.0,1520.0,1722.0,,1924.0,2122.0,,2280.0,2389.0,2459.0,2495.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,,2500.0,,,,,,,,,,,2500
V164/8000,0.0,,0.0,,0.0,,91.8,,526.7,,,1123.1,,,2043.9,,,3134.6,,4486.4,,,,6393.2,,7363.8,,,7834.4,,,8026.4,,8077.2,,8077.2,,8077.2,,8077.2,,8077.2,,8077.2,,8077.2,,8077.2,,8077.2,,8077.2,,8077.2,,8077.2,,8077.2,,,,,,,,,,,,,8000
V126/3450,0.0,0.0,0.0,0.0,0.0,0.0,35.0,101.0,184.0,,283.0,404.0,,550.0,725.0,,932.0,1172.0,1446.0,1760.0,,2104.0,,2482.0,2865.0,3187.0,,3366.0,3433.0,,3448.0,3450.0,3450.0,3450.0,3450.0,3450.0,3450.0,3450.0,3450.0,3450.0,3450.0,3450.0,3450.0,3450.0,3450.0,3450.0,3450.0,3450.0,3450.0,3450.0,3450.0,3450.0,3450.0,,,,,,,,,,,,,,,,,,3450
V126/3300,0.0,0.0,0.0,0.0,0.0,0.0,30.0,97.0,179.0,,278.0,397.0,,539.0,711.0,,913.0,1150.0,1420.0,1723.0,,2060.0,,2434.0,2804.0,3090.0,,3238.0,3290.0,,3299.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,,,,,,,,,,,,,,,,,,3300
V126/3000,,,,,,,20.0,88.0,173.0,,276.0,397.0,,540.0,712.0,,914.0,1151.0,1420.0,1723.0,,2063.0,,2433.0,2738.0,2920.0,,2985.0,2999.0,,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,,,,,,,,,,,,,,,,,,3000
V117/3450,,,,,,,22.0,78.0,150.0,,237.0,340.0,,466.0,617.0,,796.0,1006.0,1247.0,1522.0,,1831.0,,2178.0,2544.0,2905.0,,3201.0,3374.0,,3435.0,3448.0,3450.0,3450.0,3450.0,3450.0,3450.0,3450.0,3450.0,3450.0,3450.0,3450.0,3450.0,3450.0,3450.0,3450.0,3450.0,3450.0,3450.0,3450.0,3450.0,3450.0,3450.0,3450.0,3450.0,3450.0,3450.0,3450.0,,,,,,,,,,,,,3450
V117/3300,,,,,,,24.0,80.0,147.0,,228.0,327.0,,449.0,597.0,,772.0,978.0,1214.0,1482.0,,1783.0,,2114.0,2463.0,2803.0,,3063.0,3216.0,,3281.0,3297.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,,,,,,,,,,,,,3300
V112/3450,0.0,0.0,0.0,0.0,0.0,0.0,7.0,53.0,123.0,,208.0,309.0,,427.0,567.0,,732.0,927.0,1149.0,1401.0,,1688.0,,2006.0,2348.0,2693.0,,3011.0,3252.0,,3388.0,3436.0,3448.0,3450.0,3450.0,3450.0,3450.0,3450.0,3450.0,3450.0,3450.0,3450.0,3450.0,3450.0,3450.0,3450.0,3450.0,3450.0,3450.0,3450.0,3450.0,3450.0,3450.0,3450.0,3450.0,3450.0,3450.0,3450.0,,,,,,,,,,,,,3450
V112/3300,0.0,0.0,0.0,0.0,0.0,0.0,22.0,73.0,134.0,,209.0,302.0,,415.0,552.0,,714.0,906.0,1123.0,1370.0,,1648.0,,1950.0,2268.0,2586.0,,2868.0,3071.0,,3201.0,3266.0,3291.0,3298.0,3299.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,,,,,,,,,,,,,3300
V112/3075,0.0,0.0,0.0,0.0,0.0,0.0,26.0,73.0,133.0,,207.0,302.0,,416.0,554.0,,717.0,907.0,1126.0,1375.0,,1652.0,,1958.0,2282.0,2585.0,,2821.0,2997.0,,3050.0,3067.0,3074.0,3075.0,3075.0,3075.0,3075.0,3075.0,3075.0,3075.0,3075.0,3075.0,3075.0,3075.0,3075.0,3075.0,3075.0,3075.0,3075.0,3075.0,3075.0,3075.0,3075.0,3075.0,3075.0,3075.0,3075.0,3075.0,,,,,,,,,,,,,3075
V112/3000,,,,,,,23.0,68.0,130.0,,206.0,301.0,,418.0,557.0,,720.0,912.0,1130.0,1377.0,,1654.0,,1954.0,2272.0,2572.0,,2808.0,2988.0,,3046.0,3065.0,3073.0,3075.0,3075.0,3075.0,3075.0,3075.0,3075.0,3075.0,3075.0,3075.0,3075.0,3075.0,3075.0,3075.0,3075.0,3075.0,3075.0,3075.0,3075.0,3075.0,3075.0,3075.0,3075.0,3075.0,3075.0,3075.0,,,,,,,,,,,,,3000
SWT130/3600,,,,,,,43.0,,184.0,,,421.0,,,778.0,,,1269.0,,1901.0,,,,2630.0,,3261.0,,,3534.0,,,3593.0,,3600.0,,3600.0,,3600.0,,3600.0,,3600.0,,3600.0,,3600.0,,3600.0,,3600.0,,3600.0,,3600.0,,3600.0,,3600.0,,,,,,,,,,,,,3600
SWT120/3600,,,,,,,0.0,,174.0,,,379.0,,,686.0,,,1108.0,,1667.0,,,,2378.0,,3094.0,,,3487.0,,,3588.0,,3599.0,,3600.0,,3600.0,,3600.0,,3600.0,,3600.0,,3600.0,,3600.0,,3600.0,,3600.0,,3600.0,,3600.0,,3600.0,,,,,,,,,,,,,3600
SWT130/3300,,,,,,,42.0,,180.0,,,412.0,,,760.0,,,1241.0,,1864.0,,,,2588.0,,3122.0,,,3278.0,,,3298.0,,3300.0,,3300.0,,3300.0,,3300.0,,3300.0,,3300.0,,3300.0,,3300.0,,3300.0,,3300.0,,3300.0,,3300.0,,3300.0,,,,,,,,,,,,,3300
SWT113/3200,,,,,,,64.0,,169.0,,,350.0,,,623.0,,,1004.0,,1506.0,,,,2115.0,,2712.0,,,3083.0,,,3187.0,,3199.0,,3200.0,,3200.0,,3200.0,,3200.0,,3200.0,,3200.0,,3200.0,,3200.0,,3200.0,,3200.0,,3200.0,,3200.0,,,,,,,,,,,,,3200
SWT142/3150,,,,,,,55.0,,239.0,,,549.0,,,968.0,,,1522.0,,2202.0,,,,2816.0,,3090.0,,,3145.0,,,3150.0,,3150.0,,3150.0,,3150.0,,3150.0,,3150.0,,3150.0,,3150.0,,3150.0,,3150.0,,3150.0,,3150.0,,,,,,,,,,,,,,,,,3150
SWT113/2300,,,,,,,66.0,,171.0,,,352.0,,,623.0,,,1002.0,,1497.0,,,,2005.0,,2246.0,,,2296.0,,,2300.0,,2300.0,,2300.0,,2300.0,,2300.0,,2300.0,,2300.0,,2300.0,,2300.0,,2300.0,,2300.0,,2300.0,,2300.0,,2300.0,,,,,,,,,,,,,2300
AD116/5000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,,165.0,280.0,,410.0,540.0,,705.0,870.0,1102.5,1335.0,,1630.0,,1925.0,2270.0,2615.0,,3115.0,3615.0,,4205.0,4795.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5000
